,id,state,managers,created_on,modified,next_contact_date,tier,nickname,external_id,ext_acct_id,license_number,old_license_number,license_inactive,business_identifier,ein,directions,delivery_preferences,currency,shipping_charge,brand,name,dba,business_license_name,description,website,address,old_address,unit_number,zipcode,city,county,country,lat,long,phone,phone_extension,email,notes,leaflink_last_views,leaflink_source,reason,archived,delinquent,discount_percent,owner,partner,price_schedule,service_zone,license_type,payment_term,status,reason_product,external_ids
63,113317,CA,[],2018-05-30T14:02:17.121404-07:00,2018-11-06T07:34:35.485527-08:00,,,Cornerstone Research Collective,,,A10-18-0000194,,False,,,,,USD,,,Cornerstone Research Collective,,,,,2551 Colorado Blvd,,,90041,East Valley,,,,,3232598933,,info@cornerstonecollective.com,,,False,,False,False,0.0000,5301,4009.0,,,32.0,,,,{}
64,275244,CA,[32436],2019-08-15T09:44:41.954689-07:00,2020-07-23T15:15:40.575144-07:00,,,,,,A10-18-0000222-TEMP ; M10-18-0000267-TEMP,,False,,,"<p>18526 Parthenia st. Northridge, Ca 91324</p>",,USD,,,CPR,,,,,18526 Parthenia st,,,91324,Northridge,,,34.228460,-118.536754,8189964277,,cprcollective@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,1.0,,,{}
65,113318,CA,[],2018-05-30T14:02:17.222696-07:00,2018-05-30T15:30:01.365501-07:00,,,Creekside Wellness,,,A10-17-0000047,,False,,,,,USD,,,Creekside Wellness,,,,,12603 Highway 9,,,95006,Boulder Creek,,,,,8313383840,,eyeheartcannabis@gmail.com,,,False,,False,False,0.0000,5301,5219.0,,,32.0,,,,{}
66,285527,CA,[],2019-09-05T18:53:20.724581-07:00,2019-09-05T18:53:21.569762-07:00,,,,,,C11-0000030-LIC,,False,,,,,USD,,,Curated Cannabis,Curated Cannabis,,,,3031 South Shannon Street,,,92704,Santa Ana,,,33.707185,-117.923014,,,,,2019-09-05T18:53:27.594376-07:00,True,,False,False,0.0000,5301,8101.0,,,97.0,,,,{}
67,113319,CA,[],2018-05-30T14:02:17.320938-07:00,2018-05-30T15:45:00.529691-07:00,,,Curbstone Exchange,,,A10-17-0000089,,False,,,,,USD,,,Curbstone Exchange,,,,,"6535 hwy 9, Felton, CA",,,95018,Felton,,,,,8317047151,,curbstoneexchange@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
68,290320,CA,[],2019-09-16T17:36:47.416633-07:00,2019-11-10T04:00:01.956012-08:00,,,,,,C10-0000003-LIC,,False,,,,,USD,,,Dank depot,,,,,68-031 Ramon rd. Suite#103,,,92234,Cathedral city,,,33.815493,-116.474938,7608328778,,dankdepotcc@gmail.com,,,False,,False,False,0.0000,5301,,,,83.0,,,,{}
69,305455,CA,[],2019-10-11T09:48:02.326945-07:00,2019-11-10T05:00:01.403021-08:00,,,,,,C10-0000003,,False,,,,,USD,,,Dank Depot,Dank Depot,,,,68031 Ramon Rd. Suite 103,,,92234,Cathedral City,,,33.815493,-116.474938,,,,,2019-10-11T09:48:02.310571-07:00,True,,False,False,0.0000,5301,5486.0,,,83.0,,,,{}
70,264395,CA,[35250],2019-07-23T16:37:18.682350-07:00,2019-07-23T16:37:19.902309-07:00,,,,,,C9-0000142-LIC,,False,,,,"<p>This is a delivery service account. contact Sarah when you are near. Phone number -&nbsp;<span style=""caret-color: rgb(34, 34, 34); color: rgb(34, 34, 34); font-family: Arial, Helvetica, sans-serif; font-size: small;"">530 302 5661</span><br></p>",USD,,,Davis People's Harvest,,,"<p>This is a delivery service account. contact Sarah when you are near. Phone number - <span style="""">530 302 5661</span></p>",,5080 Chiles Road,,suite 2,95618,davis,,,38.550092,-121.705264,5303025661,,info@peopleskush.org,,,False,,False,False,0.0000,5301,,,,96.0,1.0,929.0,,{}
71,113453,CA,[8502],2018-05-30T14:02:31.593517-07:00,2020-06-10T10:25:31.054580-07:00,,,,,,M10-18-0000389,,False,,,,,USD,,,Delete,,,,,3703 Camino del Rio S,,,92108,San Diego,,,32.777744,-117.115078,,,thcsd420@gmail.com,,,False,,False,False,0.0000,5301,,,,30.0,,931.0,,{}
72,316569,CA,[],2019-11-04T08:44:13.235384-08:00,2019-11-10T13:00:02.659242-08:00,,,,,,C10-0000076,,False,,,,,USD,,,Delete,March And Ash,,,,2835 Camino Del Rio S.,,,92108,San Diego,,,32.769641,-117.132772,,,,,2019-11-04T08:44:13.233913-08:00,True,,False,False,0.0000,5301,6714.0,,,83.0,,,,{}
73,113321,CA,[],2018-05-30T14:02:17.514895-07:00,2018-05-30T16:00:01.217224-07:00,,,Del Norte Patients Together,,,A10-18-0000255,,False,,,,,USD,,,Del Norte Patients Together,,,,,723 Elk Valley Rd,,,95531,Crescent City,,,,,7072185238,,medicalgenetics@rocketmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
74,113322,CA,[],2018-05-30T14:02:17.609931-07:00,2018-08-16T14:16:03.267190-07:00,,,Delta 9 THC,,,A10-18-0000190,,False,,,,,USD,,,Delta 9 THC,,,,,824 E. Anaheim St. Unit B,,,90744,Wilmington,,,33.780105,-118.252525,3105183582,,Deltaninethc9@yahoo.com,,2018-08-16T14:16:02.641973-07:00,False,,False,False,0.0000,5301,5443.0,,,32.0,,,,{}
75,113323,CA,[],2018-05-30T14:02:17.724940-07:00,2018-11-06T07:05:01.754780-08:00,,,Delta Health and Wellness,,,A10-18-0000254,,False,,,,,USD,,,Delta Health and Wellness,,,,,"2332, 2416 17th St",,,95818,Sacramento,,,38.561871,-121.491392,9162319934,,dhw2416@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
76,436936,CA,[17836],2020-06-03T09:50:11.368729-07:00,2020-06-03T09:50:12.572321-07:00,,,,,,C11-0001099-LIC,,False,,,,,USD,,,Delta Health INC,,,,,"1900 Warner AVE E, SUITE E Santa Ana, CA 92705",,,,,,,,,,,,,,False,,False,False,0.0000,5301,,,,97.0,13.0,,,{}
77,113324,CA,[],2018-05-30T14:02:17.927618-07:00,2018-05-30T16:30:01.057612-07:00,,,Desert Organic Solutions,,,A10-17-0000030,,False,,,,,USD,,,Desert Organic Solutions,,,,,19486 Newhall St #102,,,92258,North Palm Springs,,,,,7602884000,,INFO@DESERTORGANICSOLUTIONS.COM,,,False,,False,False,0.0000,5301,4985.0,,,32.0,,,,{}
78,113325,CA,[],2018-05-30T14:02:18.037152-07:00,2018-05-30T16:45:00.269552-07:00,,,Deserts Finest,,,A10-17-0000029,,False,,,,,USD,,,Deserts Finest,,,,,12106 Palm Dr,,,92240,Desert Hot Springs,,,,,8334385874,,info@desertsfinest.net,,,False,,False,False,0.0000,5301,4984.0,,,32.0,,,,{}
79,113320,CA,[],2018-05-30T14:02:17.420910-07:00,2018-05-30T17:00:00.959050-07:00,,,D&M Compassion Center,,,A10-18-0000191,,False,,,,,USD,,,D&M Compassion Center,,,,,14491 Olympic Dr,,,95422,Clearlake,,,,,7079941320,,DMCOMPASSION@YAHOO.COM,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
80,113326,CA,[35250],2018-05-30T14:02:18.136073-07:00,2020-03-06T12:17:25.377292-08:00,,,Doctors Orders Rx,,,C10-0000348-LIC,,False,,,,,USD,,,Doctors Orders Rx,,,,,1704 Main Ave,,,95838,Sacramento,,,38.654359,-121.426586,9165642112,,Doctorsordersrx420@gmail.com,,,False,,False,False,0.0000,5301,,,,83.0,,1063.0,,{}
81,395472,CA,[8502],2020-03-24T09:39:01.244121-07:00,2020-07-30T17:37:49.111731-07:00,,,Dr GreenRx,,,C10-0000555,,False,,,,<p><b>Delivery Email</b></p><p>jon@drgreenrx.com (owner)</p><p>rick@drgreenrx.com (owner)</p><p>rob@drgreenrx.com (manager)<br></p>,USD,,,DR GREENRX,DRGREENRX,drgreenrx,,,1406 S Santa Fe Ave Suite A,,,92084,VISTA,san diego,usa,33.185146,-117.222943,7604214522,,,,,True,,False,False,0.0000,5301,4243.0,,1956.0,30.0,6.0,,,{}
82,113327,CA,[],2018-05-30T14:02:18.235557-07:00,2018-05-30T17:45:02.109258-07:00,,,Dutchman's Flat,,,A10-18-0000181,,False,,,,,USD,,,Dutchman's Flat,,,,,2544 3rd St,,,94107,San Francisco,,,,,4158726867,,info@dutchmansflat.com,,2019-12-02T16:01:26.198101-08:00,False,,False,False,0.0000,5301,3900.0,,,32.0,,,,{}
83,113328,CA,[],2018-05-30T14:02:18.339322-07:00,2018-05-30T18:00:01.344129-07:00,,,East Bay Therapeutics,,,A10-18-0000103,,False,,,,,USD,,,East Bay Therapeutics,,,,,2340 Powell St,,,,Emeryville,,,,,,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
84,113329,CA,[],2018-05-30T14:02:18.437641-07:00,2018-05-30T18:00:01.709053-07:00,,,Ecocann,,,A10-17-0000006,,False,,,,,USD,,,Ecocann,,,,,306 F St,,,95501,Eureka,,,,,7072404220,,ray@ecocann.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
85,113330,CA,[],2018-05-30T14:02:18.531574-07:00,2018-05-30T18:15:00.801245-07:00,,,Elemental Wellness Center,,,A12-18-0000082,,False,,,,,USD,,,Elemental Wellness Center,,,,,985 Timothy Dr,,,95133,San Jose,,,,,4084333344,,info@elementalwellnesscenter.com,,,False,,False,False,0.0000,5301,,,,35.0,,,,{}
86,113331,CA,[],2018-05-30T14:02:18.628307-07:00,2018-05-30T18:15:00.990661-07:00,,,Elevated San Francisco,,,A10-18-0000210,,False,,,,,USD,,,Elevated San Francisco,,,,,2442 Bayshore Blvd,,,94134,San Francisco,,,,,4158255123,,contact@elevatedsf.com,,,False,,False,False,0.0000,5301,5135.0,,,32.0,,,,{}
87,113332,CA,[],2018-05-30T14:02:18.727193-07:00,2018-05-30T18:30:01.318951-07:00,,,Emerald Pharms,,,A10-17-0000048,,False,,,,,USD,,,Emerald Pharms,,,,,13771 US-101,,,95449,Hopland,,,,,7076694819,,chelsea@emeraldpharms.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
88,113333,CA,[],2018-05-30T14:02:18.823901-07:00,2018-05-30T18:30:01.500580-07:00,,,Emerald Skyway,,,A10-18-0000106,,False,,,,,USD,,,Emerald Skyway,,,,,1610 Moffett St suite a,,,93905,Salinas,,,,,8313165207,,info@emeraldskyway.com,,,False,,False,False,0.0000,5301,4939.0,,,32.0,,,,{}
89,412076,CA,[17836],2020-04-21T19:31:48.720322-07:00,2020-04-27T18:23:20.666214-07:00,,,,,,C10-0000662-LIC,,False,,,,,USD,,,empire connect,,,,,"764 Inland Center Drive San Bernardino, California US 92408",,,,san beradino,,,,,9095720090,,ivy@sc4investments.com,,,False,,False,False,0.0000,5301,9667.0,,,83.0,11.0,,,{}
90,262344,CA,[17836],2019-07-19T08:32:35.280559-07:00,2020-09-15T13:45:33.266994-07:00,,,,,,C10-0000092-LIC,,False,,,,<p>any day COD at time of drop preferably no drops friday</p>,USD,,,Empire Gardens,,,,,"4164 N Perris Blvd Suite C Perris, California US 92571",,,92571,perris,,,33.847386,-117.226782,9512598696,9512598696,iegardens17@gmail.com,,,False,,False,False,0.0000,5301,4653.0,,,83.0,1.0,1052.0,,{}
91,513742,CA,[17836],2020-09-14T13:28:03.718127-07:00,2020-09-14T13:28:03.718155-07:00,,,,,,C10-0000714-LIC,,False,,,,,USD,,,Empire Gardens Moval,,,,,12199 HEACOCK ST,,,92557,Moreno Valley,,,33.943400,-117.243849,,,iegardensmv@gmail.com,,,False,,False,False,0.0000,5301,10732.0,,,83.0,1.0,,,{}
92,113334,CA,[],2018-05-30T14:02:18.964592-07:00,2018-05-30T18:30:01.676357-07:00,,,Empire Health & Wellness,,,A10-18-0000162,,False,,,,,USD,,,Empire Health & Wellness,,,,,4725 Yosemite Blvd,,,95357,Empire,,,,,2095499068,,EmpireHealth209@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
93,490142,CA,[],2020-08-10T14:10:09.966108-07:00,2020-08-10T14:10:10.054951-07:00,,,,,,C10-0000691-LIC,,False,,,,,USD,,,Empire Marijuana,Empire Marijuana,,,,24384 Sunnymead Blvd,,,92533,Moreno Valley,,,33.939186,-117.237192,,,,,,True,,False,False,0.0000,5301,10211.0,,,83.0,,,,{}
94,319662,CA,[17836],2019-11-10T08:03:50.099957-08:00,2019-11-14T01:00:01.981967-08:00,,,Empire,,,C10 - 0000578 - LIC,,False,,,,,USD,,,Empire twin palm,,,,,"9806 Mission Blvd Riverside, California US 92509",,,92509,Riverside,,,34.011293,-117.498925,9514167006,,empiretwinpalms@gmail.com,,,False,,False,False,0.0000,5301,,,,83.0,,,,{}
95,184696,,[],2019-02-18T16:41:11.440651-08:00,2019-10-08T15:35:59.012326-07:00,,,,,,,,False,,,,,USD,,,erba,,,,,,,,,,,,,,,,,,,False,,True,False,0.0000,5301,,,,,,,,{}
96,272698,CA,[32436],2019-08-11T12:53:14.105615-07:00,2020-09-08T11:47:16.631371-07:00,,,,,,C12-0000049,,False,,,,,USD,,,Euflora,Euflora,,,,1147 e south st,,,90805,Long beach,,,33.860178,-118.177990,5626062700,,,,2019-08-13T10:26:46.122849-07:00,True,,False,False,0.0000,5301,7971.0,,,98.0,4.0,,,{}
97,113335,CA,[32436],2018-05-30T14:02:19.072229-07:00,2020-07-23T15:16:59.921812-07:00,2018-11-07,,Euphoric Caregivers,,,A10-18-0000309,,False,,,,,USD,,,Euphoric Caregivers,,,,,10655 Pico Blvd,,,90064,Hollywood,,,34.042767,-118.423745,3104468100,,EUPHORIC@EUPHORIC.COM,,,False,,False,False,0.0000,5301,,,,32.0,,931.0,,{}
98,113336,CA,[8502],2018-05-30T14:02:19.170476-07:00,2018-12-03T11:37:58.719479-08:00,,,Evergreen,,,A10-18-0000105,,False,,,,,USD,,,Evergreen,,,,,1320 E Edinger Ave,,,92705,Santa Ana,,,33.726365,-117.852618,7144861806,,evergreenholistic@gmail.com,,,False,,False,False,0.0000,5301,4167.0,,1442.0,32.0,,931.0,,{}
99,297384,CA,[],2019-09-27T06:51:58.208108-07:00,2019-09-27T06:51:59.893436-07:00,,,,,,C10-0000476,,False,,,,,USD,,,Evolv Cannabis,Evolv Cannabis,,,,25937 S WESTERN AVE,,,90717,LOMITA,,,,,,,,,2019-09-27T06:51:58.206009-07:00,True,,False,False,0.0000,5301,7113.0,,,83.0,,,,{}
100,113337,CA,[32436],2018-05-30T14:02:19.274032-07:00,2020-07-23T15:21:20.169335-07:00,,,Exhale Med Center,,,A10-18-0000356,,False,,,,,USD,,,Exhale Med Center,,,,,"102, 980 N La Cienega Blvd",,,90069,West Hollywood,,,34.089070,-118.376075,4242799497,,exhalemedcenter@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,931.0,,{}
101,113338,CA,[],2018-05-30T14:02:19.376560-07:00,2018-05-30T19:00:00.519159-07:00,,,Exhalence,,,A10-18-0000219,,False,,,,,USD,,,Exhalence,,,,,10467 Roscoe Blvd,,,91352,Sun Valley,,,,,8183949094,,exhalencela@gmail.com,,,False,,False,False,0.0000,5301,4307.0,,,32.0,,,,{}
102,204443,CA,[],2019-04-22T14:40:50.227826-07:00,2019-04-22T14:40:51.536937-07:00,,,,,,A10-18-0000219-TEMP,,False,,,,,USD,,,Exhalence,,,,,10467 Roscoe Blvd,,,91352,Sun Valley,,,34.221658,-118.399806,,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
103,389739,CA,[],2020-03-11T19:51:18.285124-07:00,2020-03-11T19:51:18.906670-07:00,,,,,,C9-0000340-LIC,,False,,,,,USD,,,"Exo Distribution, LLC","Exo Distribution, LLC",,,,300 Pendleton Way,,,94621,Oakland,,,37.735640,-122.200593,,,,,,True,,False,False,0.0000,5301,9755.0,,,96.0,,,,{}
104,495192,CA,[],2020-08-17T16:14:32.623764-07:00,2020-09-20T14:09:38.272726-07:00,,,,,,C9-0000368-LIC,,False,,,,,USD,,,Famo GRN,Famo GRN,,,,17130 Mesa st BLDG 2,,,92345,Hesperia,,,34.446844,-117.289971,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,11053.0,,,34.0,,,,{}
105,490402,CA,[],2020-08-10T17:26:49.306078-07:00,2020-08-10T17:26:49.394211-07:00,,,,,,C9-0000248-LIC,,False,,,,,USD,,,Firefly Marin,Firefly Marin,,,,"1525 Francisco Blvd, East",,1,94901,San Rafael,Marin,United States,37.636701,-122.490386,4157553474,,,,,True,,False,False,0.0000,5301,5985.0,,,96.0,,,,{}
106,461723,CA,[],2020-07-02T14:31:29.622075-07:00,2020-07-02T14:31:29.725451-07:00,,,,,,C10-0000356-LIC,,False,,,,,USD,,,Firehaus,Firehaus,Green Leaf Caregivers,,,2000 Cotner Avenue,,,90025,Los Angeles,,,34.042075,-118.441604,(323) 515 - 9333,,,,,True,,False,False,0.0000,5301,5275.0,,,83.0,,,,{}
107,286785,CA,[32436],2019-09-09T19:07:31.327119-07:00,2020-07-23T15:23:59.150508-07:00,,,,,,A10-18-0000331-TEMP,,False,,,,,USD,,,FireHaus,,,,,2000 Cotner Ave,,,90025,Los Angeles,,,34.042075,-118.441604,3235159333,,info@firehausla.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,,,{}
108,513019,CA,[17836],2020-09-12T15:23:50.267867-07:00,2020-09-12T15:23:50.267894-07:00,,,,,,C10-0000144-LIC,,False,,,,,USD,,,Firehouse64,,,,,"832 Washington st Perris, California US 92571",,,92571,Perris,,,33.854140,-117.244567,9514900555,,,,,False,,False,False,0.0000,5301,5796.0,,,83.0,2.0,,,{}
109,330319,CA,[8502],2019-11-25T03:24:38.713444-08:00,2020-08-14T10:30:51.696311-07:00,,,,,,C10-0000550-LIC,,False,,,,,USD,,,Flora Verde,Flora Verde,,,,954 S Santa Fe Ave,,,92084,Vista,,,33.193302,-117.232874,,,justin.christman@thefloraverde.com,,2019-11-25T03:24:38.712161-08:00,True,,False,False,0.0000,5301,8260.0,,1956.0,83.0,3.0,,,{}
110,113339,CA,[],2018-05-30T14:02:19.489279-07:00,2020-01-20T14:15:48.102448-08:00,,,Florin Wellness Center,,,C10-0000351-LIC,,False,,,,,USD,,,Florin Wellness Center,,,,,1421 47th Ave,,,95822,Sacramento,,,38.511007,-121.503833,9167060563,,contact@florinwellnesscenter.com,,,False,,False,False,0.0000,5301,9532.0,,,83.0,,,,{}
111,113340,CA,[],2018-05-30T14:02:19.608096-07:00,2018-11-05T21:45:58.152662-08:00,,,Flower Power,,,A10-18-0000155,,False,,,,,USD,,,Flower Power,,,,,70 2nd St,,,94105,San Francisco,,,37.788283,-122.400411,6284443441,,wendy@flowerpowerdispensary.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
112,113341,CA,[],2018-05-30T14:02:19.709514-07:00,2018-05-30T19:45:00.633990-07:00,,,Foothill Wellness Center,,,A10-18-0000238,,False,,,,,USD,,,Foothill Wellness Center,,,,,7132 Foothill Blvd,,,91042,Tujunga,,,,,8183523388,,foothillwellnessctr@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
113,204363,CA,[],2019-04-22T11:12:43.555812-07:00,2019-04-22T11:12:45.406950-07:00,,,,,,A10-18-0000238-TEMP,,False,,,,,USD,,,FootHill Welness,,,,,7132 Foothill Blvd.,,,91042,Tujunga,,,34.247972,-118.286910,,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
114,466078,CA,[],2020-07-09T19:13:25.506633-07:00,2020-07-09T19:13:25.614210-07:00,,,,,,C9-0000119,,False,,,,,USD,,,Four Seasons Care Center,Four Seasons Care Center,,,,739 Bryant St,,,94107,san francisco,,,37.776886,-122.400963,4158722964,,,,,True,,False,False,0.0000,5301,5096.0,,,96.0,,,,{}
115,113271,CA,[8502],2018-05-30T14:02:10.705932-07:00,2020-04-07T17:41:02.016658-07:00,,,10 Spot Collective,,,C10-0000115-LIC,,False,,,,,USD,,,"Four Twenty Greenstreet, Inc.",,,,,3242 S Halladay St,,,92705,Santa Ana,,,33.703353,-117.860950,,,Tay@thespotforyou.com,"<p class=""p1""><br></p><style type=""text/css"">
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px 'Helvetica Neue'}
</style>",2019-07-18T08:19:08.651545-07:00,False,,False,False,0.0000,5301,3561.0,,1442.0,83.0,,931.0,,{}
116,308571,CA,[],2019-10-17T13:52:06.936579-07:00,2019-10-17T13:52:08.085160-07:00,,,,,,C9-0000259,,False,,,,,USD,,,Fresh Mint LLC,Fresh Mint LLC,,,,808 Franklin St.,,,94607,Oakland,,,37.799828,-122.272386,,,,,2019-10-17T13:52:06.934957-07:00,True,,False,False,0.0000,5301,5471.0,,,96.0,,,,{}
117,126621,CA,[8502],2018-07-20T19:24:32.135179-07:00,2019-10-25T17:13:39.890676-07:00,,,FTE PH,,,C10-18-0000003-Temp,,False,,,,"<p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><b>Days</b>: Mon-Fri<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><b>Hours</b>: 9-4:30pm<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><b>Email</b>:</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-family: Arial; white-space: pre-wrap;"">alec.beltran@fteusa.com
izamar.gutierrez@fteusa.com</span><br></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><br></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><b>Special Requests</b></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-size: 1em;"">Email invoice &amp; COA's 24hr prior to delivery</span></p>",USD,,,From The Earth FTE PH,,,<p><br></p>,,2675 N Ventura Rd #107,,,93041,Port Hueneme,,,34.178267,-119.196389,8054141394,,,,,False,,False,False,0.0000,5301,,,1440.0,30.0,4.0,1055.0,,{}
118,116889,CA,[8502],2018-06-15T12:39:49.844024-07:00,2020-09-16T12:12:58.753221-07:00,,,FTE SA,,,C10-0000725-LIC,,False,,,<p>Nickolas Labosso - Corporate Controller for FTE Accounting 714-944-1211<br></p>,"<h4 style=""font-size: 14px;""><b style=""font-family: Calibri, sans-serif; font-size: 12pt;"">Delivery</b><span style=""font-family: Calibri, sans-serif; font-size: 12pt;"">: Mon-Thurs 10am - 5pm ONLY</span></h4><h4 style=""font-size: 14px;""><span style=""font-family: Calibri, sans-serif; font-size: 12pt;""><b>Payment Pickup:</b> Mon, Tues, Thurs 10am - 5:45PM ONLY</span><br></h4><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-weight: 700;"">Front Desk:</span>&nbsp;657-444-7336<b><br></b></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><b>Delivery Emails</b>:&nbsp;</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;"">ian.randall@fteusa.com</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-size: 12pt;"">samantha.detrinidad@fromtheearth.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-size: 12pt;"">val.hernandez@fromtheearth.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-size: 12pt;""><br></span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><span style=""font-size: 12pt;""><b>AR Concerns</b></span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">accounting@fromtheearth.com</span></font><br></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Manuela.Valdez@fromtheearth.com</span></font><br></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt;""><br></p>",USD,,,From The Earth SA,,,<p><br></p>,,3023 S. Orange Ave,,,92707,Santa Ana,,,33.706686,-117.863902,6574447336,,,<p>Nickolas Labosso - Corporate Controller for FTE Accounting 714-944-1211<br></p>,,False,,False,False,0.0000,5301,3872.0,,1442.0,83.0,4.0,1055.0,,{}
119,193855,CA,[35250],2019-03-20T12:03:27.719043-07:00,2019-03-20T12:03:29.104647-07:00,,,,,,C10-18-0000020-TEMP,,False,,,,,USD,,,F Street Dispensary,,,,http://www.420fstreet.com/,420 F St,,,95616,Davis,,,38.546384,-121.740709,5307465122,,info@420fsd.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
120,219251,CA,[35250],2019-05-25T15:17:47.041785-07:00,2019-05-25T15:17:49.118152-07:00,,,,,,C11-18-000851-TEMP,,False,,,,,USD,,,Global Consortium Group LLC,,,,,405 14th St,,,94612,Oakland,,,37.803888,-122.270234,9253318872,,perfectcannabis@gmail.com,,,False,,False,False,0.0000,5301,,,,31.0,,,,{}
121,266591,CA,[35250],2019-07-26T10:33:22.359706-07:00,2019-07-26T10:33:52.354369-07:00,,,KOLAS,,,C10-0000188-LIC,,False,,,,,USD,,,Golden Health and Wellness,,,,,1115 Fee Drive,,,95815,sacramento,,,38.600482,-121.441878,9165869232,,crystal@theseedgroup.com,,,False,,False,False,0.0000,5301,,,,83.0,1.0,,,{}
